Origin Airport,Airline Name,Departure Hour,Day of Week,Year,Month,On-Time,Number of Flights,Flights Delayed,Flights Cancelled,Avg Delay (min)
DCA,American Airlines Inc.,12:00 PM,Wednesday,2009,January,5,8,3,0,40
DCA,American Airlines Inc.,12:00 PM,Tuesday,2010,November,5,8,3,0,15
DCA,American Airlines Inc.,12:00 PM,Tuesday,2010,April,5,8,3,0,14
DCA,American Airlines Inc.,12:00 PM,Monday,2010,April,5,8,3,0,48
DCA,American Airlines Inc.,12:00 PM,Sunday,2010,March,5,8,3,0,9
DCA,American Airlines Inc.,12:00 PM,Sunday,2009,January,5,8,3,0,15
DCA,American Airlines Inc.,11:00 AM,Saturday,2009,June,5,8,3,0,34
DCA,American Airlines Inc.,11:00 AM,Friday,2010,September,5,8,3,0,15
DCA,American Airlines Inc.,11:00 AM,Wednesday,2009,October,5,8,3,0,7
DCA,American Airlines Inc.,11:00 AM,Monday,2009,October,5,8,3,0,7
DCA,American Airlines Inc.,11:00 AM,Sunday,2009,June,5,8,3,0,25
DCA,American Airlines Inc.,10:00 AM,Saturday,2010,June,5,8,3,0,69
DCA,American Airlines Inc.,10:00 AM,Saturday,2010,March,5,8,3,0,60
DCA,American Airlines Inc.,10:00 AM,Wednesday,2010,April,5,8,3,0,28
DCA,American Airlines Inc.,10:00 AM,Wednesday,2010,January,5,8,3,0,11
DCA,American Airlines Inc.,10:00 AM,Tuesday,2011,January,5,8,3,0,82
DCA,American Airlines Inc.,10:00 AM,Tuesday,2010,July,5,8,3,0,21
DCA,American Airlines Inc.,10:00 AM,Monday,2010,October,5,8,3,0,7
DCA,American Airlines Inc.,9:00 AM,Wednesday,2009,January,5,8,3,0,65
DCA,American Airlines Inc.,9:00 AM,Tuesday,2009,October,5,8,3,0,12
DCA,American Airlines Inc.,9:00 AM,Monday,2009,October,5,8,3,0,8
DCA,American Airlines Inc.,7:00 AM,Saturday,2010,September,5,8,3,0,60
DCA,American Airlines Inc.,7:00 AM,Saturday,2010,June,5,8,3,0,10
DCA,American Airlines Inc.,7:00 AM,Friday,2009,June,5,8,3,0,8
DCA,American Airlines Inc.,7:00 AM,Thursday,2009,November,5,8,3,0,9
DCA,American Airlines Inc.,7:00 AM,Thursday,2009,September,5,8,3,0,11
DCA,American Airlines Inc.,7:00 AM,Thursday,2009,August,5,8,3,0,7
DCA,American Airlines Inc.,7:00 AM,Wednesday,2009,November,5,8,3,0,30
DCA,American Airlines Inc.,7:00 AM,Wednesday,2009,August,5,8,3,0,12
DCA,American Airlines Inc.,7:00 AM,Monday,2009,December,5,8,3,0,33
DCA,American Airlines Inc.,6:00 AM,Saturday,2010,April,5,8,3,0,15
DCA,American Airlines Inc.,6:00 AM,Friday,2010,June,5,8,3,0,6
DCA,American Airlines Inc.,6:00 AM,Friday,2009,February,5,8,3,0,6
DCA,American Airlines Inc.,6:00 AM,Thursday,2010,October,5,8,3,0,10
DCA,American Airlines Inc.,6:00 AM,Thursday,2010,August,5,8,3,0,5
DCA,American Airlines Inc.,6:00 AM,Wednesday,2010,August,5,8,3,0,14
DCA,American Airlines Inc.,6:00 AM,Wednesday,2009,February,5,8,3,0,5
DCA,American Airlines Inc.,6:00 AM,Monday,2010,October,5,8,3,0,3
DCA,AirTran Airways Corporation,11:00 AM,Wednesday,2010,October,5,8,3,0,12
DCA,AirTran Airways Corporation,8:00 AM,Saturday,2010,November,5,8,3,0,4
DCA,AirTran Airways Corporation,8:00 AM,Saturday,2010,March,5,8,3,0,11
DCA,AirTran Airways Corporation,6:00 AM,Saturday,2010,June,5,8,3,0,5
DCA,AirTran Airways Corporation,6:00 AM,Saturday,2009,July,5,8,3,0,4
DCA,AirTran Airways Corporation,6:00 AM,Friday,2010,August,5,8,3,0,8
DCA,AirTran Airways Corporation,6:00 AM,Friday,2010,February,5,8,3,0,8
DCA,AirTran Airways Corporation,6:00 AM,Friday,2009,August,5,8,3,0,8
DCA,AirTran Airways Corporation,6:00 AM,Thursday,2010,May,5,8,3,0,14
DCA,AirTran Airways Corporation,6:00 AM,Wednesday,2009,October,5,8,3,0,5
DCA,AirTran Airways Corporation,6:00 AM,Tuesday,2010,April,5,8,3,0,16
DCA,AirTran Airways Corporation,6:00 AM,Tuesday,2009,November,5,8,3,0,4
DCA,AirTran Airways Corporation,6:00 AM,Tuesday,2009,July,5,8,3,0,5
DCA,AirTran Airways Corporation,6:00 AM,Monday,2010,July,5,8,3,0,9
DCA,AirTran Airways Corporation,6:00 AM,Monday,2010,January,5,8,3,0,37
IAD,United Air Lines Inc.,10:00 AM,Wednesday,2010,October,5,8,3,0,10
IAD,United Air Lines Inc.,9:00 AM,Saturday,2010,March,5,8,3,0,16
IAD,United Air Lines Inc.,9:00 AM,Thursday,2009,November,5,8,3,0,65
IAD,United Air Lines Inc.,7:00 AM,Friday,2009,June,5,8,3,0,21
IAD,United Air Lines Inc.,7:00 AM,Wednesday,2010,October,5,8,3,0,16
IAD,United Air Lines Inc.,6:00 AM,Thursday,2010,January,5,8,3,0,8
IAD,United Air Lines Inc.,6:00 AM,Thursday,2009,May,5,8,3,0,7
IAD,United Air Lines Inc.,6:00 AM,Wednesday,2011,January,5,8,3,0,17
IAD,United Air Lines Inc.,6:00 AM,Tuesday,2010,December,5,8,3,0,21
IAD,United Air Lines Inc.,6:00 AM,Sunday,2010,January,5,8,3,0,23
IAD,United Air Lines Inc.,6:00 AM,Sunday,2009,February,5,8,3,0,7
IAD,Southwest Airlines Co.,12:00 PM,Monday,2009,September,5,8,3,0,10
IAD,Southwest Airlines Co.,8:00 AM,Wednesday,2009,June,5,8,3,0,37
IAD,Southwest Airlines Co.,8:00 AM,Sunday,2009,July,5,8,3,0,61
IAD,Southwest Airlines Co.,8:00 AM,Sunday,2009,May,5,8,3,0,4
IAD,Southwest Airlines Co.,7:00 AM,Friday,2010,May,5,8,3,0,13
IAD,Southwest Airlines Co.,7:00 AM,Tuesday,2010,July,5,8,3,0,37
IAD,Southwest Airlines Co.,7:00 AM,Sunday,2010,June,5,8,3,0,73
IAD,Southwest Airlines Co.,6:00 AM,Monday,2010,December,5,8,3,0,15
IAD,Mesa Airlines Inc.,10:00 AM,Friday,2010,May,5,8,3,0,83
IAD,Mesa Airlines Inc.,10:00 AM,Thursday,2010,January,5,8,3,0,48
IAD,Mesa Airlines Inc.,10:00 AM,Thursday,2009,September,5,8,3,0,35
IAD,Mesa Airlines Inc.,10:00 AM,Wednesday,2009,November,5,8,3,0,41
IAD,Mesa Airlines Inc.,9:00 AM,Wednesday,2009,February,5,8,3,0,28
IAD,Mesa Airlines Inc.,9:00 AM,Monday,2009,May,5,8,3,0,8
IAD,Mesa Airlines Inc.,9:00 AM,Monday,2009,April,5,8,3,0,79
IAD,Mesa Airlines Inc.,7:00 AM,Friday,2009,August,5,8,3,0,16
IAD,Mesa Airlines Inc.,7:00 AM,Friday,2009,June,5,8,3,0,28
IAD,Mesa Airlines Inc.,7:00 AM,Thursday,2009,August,5,8,3,0,21
IAD,Expressjet Airlines Inc.,12:00 PM,Tuesday,2010,April,5,8,3,0,63
IAD,Expressjet Airlines Inc.,12:00 PM,Sunday,2010,December,5,8,3,0,27
IAD,Delta Air Lines Inc.,7:00 AM,Saturday,2010,November,5,8,3,0,11
IAD,Delta Air Lines Inc.,7:00 AM,Friday,2011,January,5,8,3,0,25
IAD,Delta Air Lines Inc.,7:00 AM,Friday,2010,September,5,8,3,0,7
IAD,Delta Air Lines Inc.,7:00 AM,Friday,2010,June,5,8,3,0,4
IAD,Delta Air Lines Inc.,7:00 AM,Friday,2010,March,5,8,3,0,13
IAD,Delta Air Lines Inc.,7:00 AM,Tuesday,2010,July,5,8,3,0,62
IAD,Delta Air Lines Inc.,7:00 AM,Monday,2010,April,5,8,3,0,16
IAD,Delta Air Lines Inc.,7:00 AM,Sunday,2010,March,5,8,3,0,23
IAD,American Airlines Inc.,8:00 AM,Friday,2010,March,5,8,3,0,17
IAD,American Airlines Inc.,6:00 AM,Saturday,2010,November,5,8,3,0,27
IAD,American Airlines Inc.,6:00 AM,Friday,2009,June,5,8,3,0,12
IAD,American Airlines Inc.,6:00 AM,Thursday,2009,June,5,8,3,0,108
IAD,American Airlines Inc.,6:00 AM,Wednesday,2010,October,5,8,3,0,5
IAD,American Airlines Inc.,6:00 AM,Tuesday,2010,December,5,8,3,0,4
IAD,American Airlines Inc.,6:00 AM,Tuesday,2010,May,5,8,3,0,12
IAD,American Airlines Inc.,6:00 AM,Monday,2010,October,5,8,3,0,205
IAD,American Airlines Inc.,6:00 AM,Monday,2009,July,5,8,3,0,36
IAD,American Airlines Inc.,6:00 AM,Sunday,2009,July,5,8,3,0,6
BWI,US Airways Inc.,7:00 AM,Friday,2009,December,5,8,3,0,19
BWI,US Airways Inc.,7:00 AM,Sunday,2010,November,5,8,3,0,91
BWI,US Airways Inc.,7:00 AM,Sunday,2009,April,5,8,3,0,6
BWI,United Air Lines Inc.,9:00 AM,Saturday,2009,May,5,8,3,0,13
BWI,United Air Lines Inc.,9:00 AM,Friday,2010,March,5,8,3,0,33
BWI,United Air Lines Inc.,9:00 AM,Thursday,2010,May,5,8,3,0,22
BWI,United Air Lines Inc.,9:00 AM,Tuesday,2009,January,5,8,3,0,38
BWI,United Air Lines Inc.,8:00 AM,Thursday,2009,August,5,8,3,0,1
BWI,United Air Lines Inc.,8:00 AM,Wednesday,2009,August,5,8,3,0,6
BWI,United Air Lines Inc.,7:00 AM,Saturday,2010,March,5,8,3,0,49
BWI,United Air Lines Inc.,7:00 AM,Friday,2010,May,5,8,3,0,79
BWI,United Air Lines Inc.,7:00 AM,Wednesday,2011,January,5,8,3,0,37
BWI,United Air Lines Inc.,7:00 AM,Wednesday,2010,June,5,8,3,0,22
BWI,United Air Lines Inc.,7:00 AM,Tuesday,2011,January,5,8,3,0,34
BWI,United Air Lines Inc.,7:00 AM,Monday,2009,December,5,8,3,0,12
BWI,United Air Lines Inc.,6:00 AM,Monday,2009,December,5,8,3,0,11
BWI,United Air Lines Inc.,6:00 AM,Monday,2009,February,5,8,3,0,13
BWI,Southwest Airlines Co.,6:00 AM,Thursday,2010,October,5,8,3,0,6
BWI,Expressjet Airlines Inc.,10:00 AM,Monday,2009,February,5,8,3,0,3
BWI,Expressjet Airlines Inc.,6:00 AM,Saturday,2009,April,5,8,3,0,4
BWI,Delta Air Lines Inc.,12:00 PM,Saturday,2010,September,5,8,3,0,9
BWI,Delta Air Lines Inc.,12:00 PM,Saturday,2010,April,5,8,3,0,84
BWI,Delta Air Lines Inc.,12:00 PM,Friday,2011,January,5,8,3,0,28
BWI,Delta Air Lines Inc.,12:00 PM,Thursday,2011,January,5,8,3,0,4
BWI,Delta Air Lines Inc.,12:00 PM,Thursday,2010,November,5,8,3,0,9
BWI,Delta Air Lines Inc.,12:00 PM,Thursday,2010,May,5,8,3,0,24
BWI,Delta Air Lines Inc.,12:00 PM,Thursday,2010,March,5,8,3,0,51
BWI,Delta Air Lines Inc.,12:00 PM,Wednesday,2010,October,5,8,3,0,72
BWI,Delta Air Lines Inc.,12:00 PM,Tuesday,2010,December,5,8,3,0,16
BWI,Delta Air Lines Inc.,12:00 PM,Tuesday,2010,May,5,8,3,0,17
BWI,Delta Air Lines Inc.,12:00 PM,Monday,2010,October,5,8,3,0,47
BWI,Delta Air Lines Inc.,12:00 PM,Monday,2010,September,5,8,3,0,10
BWI,Delta Air Lines Inc.,12:00 PM,Sunday,2010,July,5,8,3,0,18
BWI,Delta Air Lines Inc.,12:00 PM,Sunday,2010,March,5,8,3,0,10
BWI,Delta Air Lines Inc.,11:00 AM,Sunday,2010,June,5,8,3,0,45
BWI,Delta Air Lines Inc.,10:00 AM,Monday,2010,October,5,8,3,0,37
BWI,Delta Air Lines Inc.,9:00 AM,Thursday,2010,June,5,8,3,0,10
BWI,Delta Air Lines Inc.,9:00 AM,Thursday,2010,January,5,8,3,0,25
BWI,Delta Air Lines Inc.,9:00 AM,Wednesday,2010,May,5,8,3,0,12
BWI,Delta Air Lines Inc.,9:00 AM,Tuesday,2010,October,5,8,3,0,10
BWI,Delta Air Lines Inc.,9:00 AM,Tuesday,2010,February,5,8,3,0,12
BWI,Delta Air Lines Inc.,9:00 AM,Monday,2010,June,5,8,3,0,24
BWI,Delta Air Lines Inc.,8:00 AM,Saturday,2010,August,5,8,3,0,11
BWI,Delta Air Lines Inc.,8:00 AM,Thursday,2010,October,5,8,3,0,29
BWI,Delta Air Lines Inc.,8:00 AM,Thursday,2010,August,5,8,3,0,36
BWI,Delta Air Lines Inc.,8:00 AM,Wednesday,2010,November,5,8,3,0,25
BWI,Delta Air Lines Inc.,8:00 AM,Tuesday,2010,December,5,8,3,0,72
BWI,Delta Air Lines Inc.,8:00 AM,Tuesday,2010,April,5,8,3,0,36
BWI,Delta Air Lines Inc.,6:00 AM,Saturday,2010,August,5,8,3,0,53
BWI,Delta Air Lines Inc.,6:00 AM,Friday,2010,June,5,8,3,0,5
BWI,Delta Air Lines Inc.,6:00 AM,Friday,2009,March,5,8,3,0,11
BWI,Delta Air Lines Inc.,6:00 AM,Thursday,2010,June,5,8,3,0,2
BWI,Delta Air Lines Inc.,6:00 AM,Wednesday,2010,January,5,8,3,0,9
BWI,Delta Air Lines Inc.,6:00 AM,Wednesday,2009,May,5,8,3,0,12
BWI,Delta Air Lines Inc.,6:00 AM,Wednesday,2009,February,5,8,3,0,9
BWI,Delta Air Lines Inc.,6:00 AM,Monday,2010,June,5,8,3,0,11
BWI,Delta Air Lines Inc.,6:00 AM,Sunday,2010,July,5,8,3,0,21
BWI,Delta Air Lines Inc.,6:00 AM,Sunday,2009,January,5,8,3,0,10
BWI,Comair Inc.,11:00 AM,Saturday,2009,March,5,8,3,0,45
BWI,Comair Inc.,11:00 AM,Saturday,2009,February,5,8,3,0,20
BWI,Comair Inc.,11:00 AM,Friday,2009,January,5,8,3,0,12
BWI,Comair Inc.,11:00 AM,Thursday,2009,March,5,8,3,0,5
BWI,Comair Inc.,11:00 AM,Monday,2009,May,5,8,3,0,9
BWI,Comair Inc.,11:00 AM,Sunday,2009,May,5,8,3,0,13
BWI,Comair Inc.,6:00 AM,Saturday,2009,July,5,8,3,0,111
BWI,Comair Inc.,6:00 AM,Tuesday,2009,July,5,8,3,0,6
BWI,Comair Inc.,6:00 AM,Tuesday,2009,April,5,8,3,0,21
BWI,Comair Inc.,6:00 AM,Sunday,2009,August,5,8,3,0,15
BWI,American Airlines Inc.,8:00 AM,Thursday,2010,May,5,8,3,0,24
BWI,American Airlines Inc.,6:00 AM,Friday,2009,September,5,8,3,0,6
BWI,American Airlines Inc.,6:00 AM,Monday,2009,November,5,8,3,0,14
BWI,American Airlines Inc.,6:00 AM,Sunday,2009,November,5,8,3,0,10
BWI,American Airlines Inc.,6:00 AM,Sunday,2009,October,5,8,3,0,9
BWI,AirTran Airways Corporation,1:00 PM,Saturday,2009,July,5,8,3,0,20
BWI,AirTran Airways Corporation,1:00 PM,Friday,2010,August,5,8,3,0,25
BWI,AirTran Airways Corporation,1:00 PM,Friday,2010,June,5,8,3,0,7
BWI,AirTran Airways Corporation,1:00 PM,Thursday,2010,August,5,8,3,0,12
BWI,AirTran Airways Corporation,1:00 PM,Thursday,2009,February,5,8,3,0,39
BWI,AirTran Airways Corporation,1:00 PM,Wednesday,2010,August,5,8,3,0,56
BWI,AirTran Airways Corporation,1:00 PM,Tuesday,2009,July,5,8,3,0,27
BWI,AirTran Airways Corporation,1:00 PM,Monday,2009,February,5,8,3,0,87
BWI,AirTran Airways Corporation,1:00 PM,Monday,2009,January,5,8,3,0,4
BWI,AirTran Airways Corporation,1:00 PM,Sunday,2010,July,5,8,3,0,37
BWI,AirTran Airways Corporation,12:00 PM,Saturday,2009,June,5,8,3,0,30
BWI,AirTran Airways Corporation,12:00 PM,Saturday,2009,February,5,8,3,0,20
BWI,AirTran Airways Corporation,12:00 PM,Wednesday,2009,April,5,8,3,0,4
BWI,AirTran Airways Corporation,12:00 PM,Wednesday,2009,February,5,8,3,0,9
BWI,AirTran Airways Corporation,12:00 PM,Tuesday,2009,January,5,8,3,0,34
BWI,AirTran Airways Corporation,12:00 PM,Sunday,2009,October,5,8,3,0,28
BWI,AirTran Airways Corporation,11:00 AM,Saturday,2009,May,5,8,3,0,52
BWI,AirTran Airways Corporation,11:00 AM,Wednesday,2009,August,5,8,3,0,14
BWI,AirTran Airways Corporation,11:00 AM,Sunday,2009,July,5,8,3,0,10
BWI,AirTran Airways Corporation,9:00 AM,Tuesday,2010,May,5,8,3,0,3
BWI,AirTran Airways Corporation,7:00 AM,Friday,2011,January,5,8,3,0,36
BWI,AirTran Airways Corporation,7:00 AM,Friday,2009,December,5,8,3,0,5
BWI,AirTran Airways Corporation,7:00 AM,Monday,2010,March,5,8,3,0,10
BWI,AirTran Airways Corporation,7:00 AM,Monday,2009,December,5,8,3,0,52
BWI,AirTran Airways Corporation,7:00 AM,Monday,2009,April,5,8,3,0,8
BWI,AirTran Airways Corporation,6:00 AM,Saturday,2009,July,5,8,3,0,5
BWI,AirTran Airways Corporation,6:00 AM,Friday,2010,September,5,8,3,0,5
BWI,AirTran Airways Corporation,6:00 AM,Friday,2010,March,5,8,3,0,7
BWI,AirTran Airways Corporation,6:00 AM,Thursday,2010,March,5,8,3,0,9
BWI,AirTran Airways Corporation,6:00 AM,Wednesday,2010,August,5,8,3,0,19
BWI,AirTran Airways Corporation,6:00 AM,Tuesday,2010,May,5,8,3,0,4
BWI,AirTran Airways Corporation,6:00 AM,Monday,2009,January,5,8,3,0,3
BWI,AirTran Airways Corporation,6:00 AM,Sunday,2010,March,5,8,3,0,45
BWI,AirTran Airways Corporation,6:00 AM,Sunday,2009,January,5,8,3,0,5
DCA,US Airways Inc.,1:00 PM,Wednesday,2010,April,7,10,3,0,8
DCA,US Airways Inc.,1:00 PM,Tuesday,2010,April,7,10,3,0,14
DCA,US Airways Inc.,1:00 PM,Tuesday,2009,February,7,10,3,0,78
DCA,US Airways Inc.,1:00 PM,Monday,2009,November,7,10,3,0,13
DCA,US Airways Inc.,1:00 PM,Monday,2009,February,7,10,3,0,6
DCA,US Airways Inc.,1:00 PM,Sunday,2010,September,7,10,3,0,17
DCA,US Airways Inc.,1:00 PM,Sunday,2010,August,7,10,3,0,27
DCA,US Airways Inc.,1:00 PM,Sunday,2009,November,7,10,3,0,3
DCA,US Airways Inc.,12:00 PM,Saturday,2010,July,7,10,3,0,39
DCA,US Airways Inc.,12:00 PM,Thursday,2010,April,7,10,3,0,11
DCA,US Airways Inc.,12:00 PM,Sunday,2010,March,7,10,3,0,10
DCA,US Airways Inc.,12:00 PM,Sunday,2009,August,7,10,3,0,45
DCA,US Airways Inc.,12:00 PM,Sunday,2009,May,7,10,3,0,10
DCA,US Airways Inc.,12:00 PM,Sunday,2009,February,7,10,3,0,3
DCA,US Airways Inc.,11:00 AM,Saturday,2011,January,7,10,3,0,17
DCA,US Airways Inc.,11:00 AM,Saturday,2010,October,7,10,3,0,39
DCA,US Airways Inc.,11:00 AM,Saturday,2009,May,7,10,3,0,9
DCA,US Airways Inc.,9:00 AM,Friday,2009,May,7,10,3,0,34
DCA,US Airways Inc.,9:00 AM,Thursday,2009,July,7,10,3,0,20
DCA,US Airways Inc.,9:00 AM,Monday,2010,December,7,10,3,0,30
DCA,US Airways Inc.,9:00 AM,Monday,2009,August,7,10,3,0,3
DCA,US Airways Inc.,9:00 AM,Monday,2009,June,7,10,3,0,14
DCA,US Airways Inc.,9:00 AM,Sunday,2009,August,7,10,3,0,39
DCA,US Airways Inc.,7:00 AM,Saturday,2009,October,7,10,3,0,93
DCA,US Airways Inc.,7:00 AM,Saturday,2009,August,7,10,3,0,11
DCA,US Airways Inc.,7:00 AM,Monday,2010,July,7,10,3,0,12
DCA,US Airways Inc.,7:00 AM,Sunday,2009,May,7,10,3,0,12
DCA,US Airways Inc.,6:00 AM,Friday,2010,November,7,10,3,0,6
DCA,US Airways Inc.,6:00 AM,Tuesday,2009,September,7,10,3,0,8
DCA,US Airways Inc.,6:00 AM,Tuesday,2009,May,7,10,3,0,13
DCA,US Airways Inc.,6:00 AM,Monday,2009,June,7,10,3,0,3
DCA,United Air Lines Inc.,8:00 AM,Saturday,2010,October,7,10,3,0,9
DCA,United Air Lines Inc.,7:00 AM,Friday,2009,October,7,10,3,0,64
DCA,United Air Lines Inc.,7:00 AM,Thursday,2010,December,7,10,3,0,11
DCA,United Air Lines Inc.,7:00 AM,Thursday,2010,July,7,10,3,0,20
DCA,United Air Lines Inc.,7:00 AM,Thursday,2009,October,7,10,3,0,6
DCA,United Air Lines Inc.,7:00 AM,Thursday,2009,January,7,10,3,0,28
DCA,United Air Lines Inc.,7:00 AM,Wednesday,2009,July,7,10,3,0,8
DCA,United Air Lines Inc.,7:00 AM,Monday,2010,November,7,10,3,0,5
DCA,United Air Lines Inc.,7:00 AM,Monday,2009,March,7,10,3,0,16
DCA,Expressjet Airlines Inc.,6:00 AM,Friday,2010,December,7,10,3,0,5
DCA,Delta Air Lines Inc.,1:00 PM,Saturday,2009,January,7,10,3,0,32
DCA,Delta Air Lines Inc.,11:00 AM,Saturday,2010,May,7,10,3,0,22
DCA,Delta Air Lines Inc.,11:00 AM,Saturday,2010,January,7,10,3,0,101
DCA,Delta Air Lines Inc.,9:00 AM,Friday,2010,July,7,10,3,0,23
DCA,Delta Air Lines Inc.,9:00 AM,Tuesday,2010,December,7,10,3,0,40
DCA,Delta Air Lines Inc.,9:00 AM,Monday,2010,August,7,10,3,0,8
DCA,Delta Air Lines Inc.,8:00 AM,Saturday,2010,January,7,10,3,0,13
DCA,Delta Air Lines Inc.,8:00 AM,Thursday,2010,September,7,10,3,0,30
DCA,Delta Air Lines Inc.,8:00 AM,Wednesday,2010,March,7,10,3,0,19
DCA,Delta Air Lines Inc.,8:00 AM,Tuesday,2010,November,7,10,3,0,16
DCA,Delta Air Lines Inc.,7:00 AM,Saturday,2010,August,7,10,3,0,3
DCA,Delta Air Lines Inc.,7:00 AM,Saturday,2009,January,7,10,3,0,19
DCA,Delta Air Lines Inc.,7:00 AM,Friday,2010,November,7,10,3,0,7
DCA,Delta Air Lines Inc.,7:00 AM,Friday,2010,August,7,10,3,0,43
DCA,Delta Air Lines Inc.,7:00 AM,Tuesday,2010,March,7,10,3,0,11
DCA,Delta Air Lines Inc.,7:00 AM,Monday,2010,January,7,10,3,0,131
DCA,Delta Air Lines Inc.,7:00 AM,Monday,2009,June,7,10,3,0,43
DCA,Delta Air Lines Inc.,7:00 AM,Sunday,2009,November,7,10,3,0,21
DCA,Delta Air Lines Inc.,6:00 AM,Saturday,2010,November,7,10,3,0,13
DCA,Delta Air Lines Inc.,6:00 AM,Friday,2009,July,7,10,3,0,31
DCA,Delta Air Lines Inc.,6:00 AM,Tuesday,2010,November,7,10,3,0,19
DCA,Delta Air Lines Inc.,6:00 AM,Tuesday,2009,June,7,10,3,0,88
DCA,Comair Inc.,1:00 PM,Friday,2009,October,7,10,3,0,17
DCA,Comair Inc.,1:00 PM,Tuesday,2009,June,7,10,3,0,50
DCA,Comair Inc.,1:00 PM,Monday,2010,May,7,10,3,0,31
DCA,Comair Inc.,1:00 PM,Sunday,2009,May,7,10,3,0,29
DCA,Comair Inc.,12:00 PM,Friday,2009,July,7,10,3,0,28
DCA,Comair Inc.,12:00 PM,Wednesday,2009,July,7,10,3,0,101
DCA,Comair Inc.,12:00 PM,Tuesday,2009,December,7,10,3,0,31
DCA,Comair Inc.,12:00 PM,Monday,2010,November,7,10,3,0,31
DCA,Comair Inc.,12:00 PM,Sunday,2010,August,7,10,3,0,8
DCA,Comair Inc.,11:00 AM,Saturday,2010,February,7,10,3,0,12
DCA,Comair Inc.,11:00 AM,Friday,2010,June,7,10,3,0,23
DCA,Comair Inc.,11:00 AM,Thursday,2010,July,7,10,3,0,62
DCA,Comair Inc.,11:00 AM,Thursday,2010,June,7,10,3,0,10
DCA,Comair Inc.,11:00 AM,Tuesday,2009,March,7,10,3,0,25
DCA,Comair Inc.,11:00 AM,Monday,2010,August,7,10,3,0,34
DCA,Comair Inc.,10:00 AM,Saturday,2009,October,7,10,3,0,17
DCA,Comair Inc.,10:00 AM,Thursday,2009,December,7,10,3,0,15
DCA,Comair Inc.,10:00 AM,Tuesday,2009,September,7,10,3,0,6
DCA,Comair Inc.,9:00 AM,Thursday,2010,July,7,10,3,0,12
DCA,Comair Inc.,9:00 AM,Thursday,2009,October,7,10,3,0,6
DCA,Comair Inc.,9:00 AM,Tuesday,2009,March,7,10,3,0,21
DCA,Comair Inc.,8:00 AM,Saturday,2009,May,7,10,3,0,30
DCA,Comair Inc.,8:00 AM,Friday,2010,November,7,10,3,0,14
DCA,Comair Inc.,8:00 AM,Wednesday,2009,July,7,10,3,0,9
DCA,Comair Inc.,8:00 AM,Wednesday,2009,June,7,10,3,0,73
DCA,Comair Inc.,8:00 AM,Monday,2009,August,7,10,3,0,17
DCA,Comair Inc.,7:00 AM,Tuesday,2010,March,7,10,3,0,18
DCA,American Eagle Airlines Inc.,1:00 PM,Thursday,2009,December,7,10,3,0,68
DCA,American Eagle Airlines Inc.,1:00 PM,Sunday,2009,May,7,10,3,0,49
DCA,American Eagle Airlines Inc.,1:00 PM,Sunday,2009,March,7,10,3,0,66
DCA,American Eagle Airlines Inc.,12:00 PM,Friday,2010,April,7,10,3,0,23
DCA,American Eagle Airlines Inc.,12:00 PM,Thursday,2010,April,7,10,3,0,25
DCA,American Eagle Airlines Inc.,12:00 PM,Thursday,2009,October,7,10,3,0,29
DCA,American Eagle Airlines Inc.,12:00 PM,Wednesday,2009,September,7,10,3,0,2
DCA,American Eagle Airlines Inc.,12:00 PM,Tuesday,2010,March,7,10,3,0,37
DCA,American Eagle Airlines Inc.,12:00 PM,Tuesday,2009,December,7,10,3,0,51
DCA,American Eagle Airlines Inc.,12:00 PM,Monday,2010,November,7,10,3,0,118
DCA,American Eagle Airlines Inc.,12:00 PM,Monday,2010,May,7,10,3,0,62
DCA,American Eagle Airlines Inc.,12:00 PM,Sunday,2010,November,7,10,3,0,45
DCA,American Eagle Airlines Inc.,12:00 PM,Sunday,2009,March,7,10,3,0,99
DCA,American Eagle Airlines Inc.,11:00 AM,Saturday,2010,January,7,10,3,0,100
DCA,American Eagle Airlines Inc.,11:00 AM,Friday,2010,July,7,10,3,0,9
DCA,American Eagle Airlines Inc.,11:00 AM,Friday,2009,July,7,10,3,0,29
DCA,American Eagle Airlines Inc.,11:00 AM,Thursday,2009,April,7,10,3,0,6
DCA,American Eagle Airlines Inc.,11:00 AM,Wednesday,2009,September,7,10,3,0,9
DCA,American Eagle Airlines Inc.,11:00 AM,Wednesday,2009,July,7,10,3,0,88
DCA,American Eagle Airlines Inc.,11:00 AM,Tuesday,2009,September,7,10,3,0,8
DCA,American Eagle Airlines Inc.,11:00 AM,Monday,2010,August,7,10,3,0,35
DCA,American Eagle Airlines Inc.,11:00 AM,Monday,2009,August,7,10,3,0,6
DCA,American Eagle Airlines Inc.,11:00 AM,Sunday,2010,August,7,10,3,0,72
DCA,American Eagle Airlines Inc.,11:00 AM,Sunday,2009,August,7,10,3,0,14
DCA,American Eagle Airlines Inc.,10:00 AM,Friday,2010,October,7,10,3,0,27
DCA,American Eagle Airlines Inc.,10:00 AM,Thursday,2009,January,7,10,3,0,22
DCA,American Eagle Airlines Inc.,10:00 AM,Tuesday,2009,March,7,10,3,0,22
DCA,American Eagle Airlines Inc.,9:00 AM,Saturday,2010,May,7,10,3,0,19
DCA,American Eagle Airlines Inc.,9:00 AM,Saturday,2009,August,7,10,3,0,72
DCA,American Eagle Airlines Inc.,9:00 AM,Friday,2010,January,7,10,3,0,7
